URL, Size, Number of Outlinks, Conytent-Type
https://www.nytimes.com/2017/05/12/books/review/bronze-and-sunflower-cao-wenxuan.html, 79121, 97, text/html
https://www.nytimes.com/2017/05/09/world/asia/south-korea-election-president-moon-jae-in.html, 109813, 120, text/html
https://www.nytimes.com/2017/01/25/upshot/what-can-trump-do-to-overhaul-nafta-quite-a-lot.html, 104328, 127, text/html
https://www.nytimes.com/2017/06/24/sports/baseball/philadelphia-phillies-rebuild-is-a-slow-process.html, 107595, 115, text/html
https://www.nytimes.com/2017/07/12/books/review/summer-ya-escapes-from-sarah-dessen-andrew-mccarthy-and-more.html, 91318, 99, text/html
https://www.nytimes.com/2017/03/03/realestate/south-bronx-rent-increases-greatest-in-the-city.html, 133680, 102, text/html
https://www.nytimes.com/2016/08/14/fashion/vacation-photos-facebook-instagram.html, 100532, 123, text/html
https://www.nytimes.com/2016/08/04/upshot/the-right-to-know-that-an-operation-is-next-to-useless.html, 91268, 123, text/html
https://www.nytimes.com/2017/02/10/realestate/light-bulbs-that-help-you-sleep.html, 114039, 118, text/html
https://www.nytimes.com/roomfordebate/2017/01/30/new-terms-for-nafta-7/president-trump-should-not-renegotiate-nafta, 31099, 58, text/html
https://www.nytimes.com/2017/05/11/books/review/yvain-the-knight-of-the-lion-mt-anderson.html, 86538, 101, text/html
https://www.nytimes.com/roomfordebate/2017/01/30/new-terms-for-nafta-7/keep-the-trade-deal-the-us-needs-mexico-to-prosper, 30641, 58, text/html
https://www.nytimes.com/2015/09/20/realestate/the-south-bronx-beckons.html, 253818, 115, text/html
https://www.nytimes.com/2017/05/29/us/politics/north-koreas-missiles-us-defense.html?action=click&contentCollection=undefined&contentPlacement=9&module=stream_unit&pgtype=collection&region=stream&rref=collection%2Fbyline%2Fdavid-e.-sanger&version=latest, 100931, 110, text/html
https://www.nytimes.com/2014/05/03/nyregion/david-tarloff-is-given-life-sentence-for-08-killing-of-psychologist.html, 84836, 100, text/html
https://www.nytimes.com/2015/09/16/nyregion/suit-accusing-dakota-co-op-board-of-bias-against-blacks-and-hispanics-fails.html?_r=0, 84498, 100, text/html
https://www.nytimes.com/2016/07/12/world/asia/north-korea-missile-defense-thaad.html, 93391, 118, text/html
https://www.nytimes.com/2017/06/09/realestate/finding-an-affordable-new-york-city-apartment.html, 128268, 123, text/html
https://www.nytimes.com/2017/05/11/books/review/see-you-in-the-cosmos-jack-cheng.html, 86151, 102, text/html
https://www.nytimes.com/roomfordebate/2017/01/30/new-terms-for-nafta-7/naftas-corporate-goodies-are-its-biggest-problem, 36696, 86, text/html
https://www.nytimes.com/2017/02/24/realestate/small-co-ops-nyc.html, 116771, 105, text/html
https://www.nytimes.com/2017/07/22/world/middleeast/german-teenager-isis-iraq.html, 78839, 95, text/html
https://www.nytimes.com/2017/06/16/books/review/the-adventures-of-john-blake-philip-pullman.html, 82931, 97, text/html
https://www.nytimes.com/roomfordebate/2017/01/30/new-terms-for-nafta-7/eliminate-nafta-provisions-that-protect-polluters, 30355, 59, text/html
https://www.nytimes.com/2015/04/23/nyregion/craft-distilleries-and-breweries-take-hold-in-south-bronx.html, 91602, 99, text/html
https://www.nytimes.com/2016/07/08/world/asia/south-korea-and-us-agree-to-deploy-missile-defense-system.html, 89714, 108, text/html
https://www.nytimes.com/2017/07/24/world/middleeast/israel-jordan-aqsa-temple-mount-violence.html, 94564, 109, text/html
https://www.nytimes.com/video/us/100000005075508/us-antimissile-system-operational-in-south-korea.html?action=click&contentCollection=us&module=embedded&pgtype=article&region=caption, 198313, 97, text/html
https://www.nytimes.com/2017/07/29/sports/baseball/2-from-baseballs-front-offices-not-its-fields-get-a-cooperstown-moment.html?rref=collection%2Fcolumn%2FExtra%20Bases, 107383, 119, text/html
https://www.nytimes.com/2017/05/11/books/review/whole-new-worlds.html, 88554, 102, text/html
https://www.nytimes.com/by/dwight-garner, 112872, 123, text/html
https://www.nytimes.com/roomfordebate/2014/08/19/the-war-against-online-trolls, 26049, 54, text/html
https://www.nytimes.com/2017/07/26/us/politics/trump-fact-check.html, 88951, 122, text/html
https://www.nytimes.com/2017/01/01/world/africa/burundi-assassination-emmanuel-niyonkuru.html, 78302, 111, text/html
https://www.nytimes.com/2016/06/23/world/asia/north-korea-missile-test.html, 88335, 107, text/html
https://www.nytimes.com/2017/07/25/world/middleeast/iran-china-business-ties.html, 91966, 104, text/html
https://www.nytimes.com/2017/05/12/books/review/clayton-byrd-goes-underground-rita-williams-garcia.html, 86214, 99, text/html
https://www.nytimes.com/2017/06/03/sports/baseball/for-brewers-travis-shaw-trade-was-a-blessing.html, 106277, 118, text/html
https://www.nytimes.com/2017/03/23/world/asia/shinzo-abe-japan-prime-minister-school-scandal.html, 89413, 105, text/html
https://www.nytimes.com/roomfordebate/2013/08/19/can-free-speech-and-internet-filters-co-exist, 26976, 54, text/html
https://www.nytimes.com/2017/07/20/us/politics/burundi-robotics-teenagers-missing.html, 86423, 106, text/html
https://www.nytimes.com/2017/07/25/world/middleeast/special-forces-jordan-shootout-survivor.html, 145259, 110, text/html
https://www.nytimes.com/2017/06/05/sports/baseball/another-gloomy-monday-for-the-mets-and-their-fans.html, 87375, 105, text/html
https://www.nytimes.com/2017/07/03/world/asia/japan-tokyo-shinzo-abe-election.html, 93307, 113, text/html
https://www.nytimes.com/2017/05/12/books/review/real-friends-memoir-shannon-hale.html, 85398, 100, text/html
https://www.nytimes.com/roomfordebate/2014/07/10/how-to-make-the-internet-available-to-all, 24168, 44, text/html
https://www.nytimes.com/roomfordebate/2013/10/22/should-police-wear-cameras, 24471, 46, text/html
https://www.nytimes.com/2017/07/26/world/middleeast/saudi-arabia-yemen-somalia-united-nations-migrants-boat.html, 78287, 100, text/html
https://www.nytimes.com/2016/02/26/world/africa/burundi-violence.html, 86294, 105, text/html
https://www.nytimes.com/2017/03/16/world/asia/japan-shinzo-abe-scandal-ties-right-wing-organization.html, 90150, 104, text/html
https://www.nytimes.com/column/voices, 107942, 123, text/html
https://www.nytimes.com/roomfordebate/2016/07/12/pokemon-go-get-outta-here, 25701, 48, text/html
https://www.nytimes.com/roomfordebate/2014/01/30/when-visa-holders-behave-badly-in-the-us, 25901, 49, text/html
https://www.nytimes.com/2017/07/24/us/video-shows-us-soldiers-surrendering-before-fatal-shooting-in-jordan.html, 124164, 98, text/html
https://www.nytimes.com/2017/04/12/books/review/ya-fiction-crime-and-consequences.html, 94282, 101, text/html
https://www.nytimes.com/2016/09/21/world/africa/burundi-summary-killings-united-nations-report.html, 89169, 104, text/html
https://www.nytimes.com/2017/07/23/world/middleeast/israel-aqsa-mosque-metal-detectors-palestinian.html, 89697, 105, text/html
https://www.nytimes.com/2017/06/14/opinion/the-myth-of-disability-sob-stories.html, 90243, 105, text/html
https://www.nytimes.com/roomfordebate/2013/04/18/on-gun-legislation-why-did-the-senate-defy-voters, 26162, 54, text/html
https://www.nytimes.com/by/rick-gladstone, 110792, 121, text/html
https://www.nytimes.com/roomfordebate/2013/12/17/should-plural-marriage-be-legal, 26174, 50, text/html
https://www.nytimes.com/2017/05/12/books/review/new-picture-books-for-young-vehicle-lovers.html, 97978, 103, text/html
https://www.nytimes.com/2017/07/25/world/middleeast/israel-jordan-aqsa-mosque-jerusalem-metal-detectors.html, 83111, 108, text/html
https://www.nytimes.com/2016/12/08/well/family/dating-with-a-disability.html, 85753, 103, text/html
https://www.nytimes.com/by/dan-levin, 115170, 122, text/html
https://www.nytimes.com/2017/07/05/opinion/kim-jong-un-north-korea-sanctions.html, 81876, 98, text/html
https://www.nytimes.com/roomfordebate/2012/10/25/a-final-swing-through-the-swing-states, 26946, 53, text/html
https://www.nytimes.com/roomfordebate/page/3?category=law, 47065, 167, text/html
https://www.nytimes.com/2017/07/23/world/middleeast/army-solder-charged-islamic-state.html, 84788, 109, text/html
https://www.nytimes.com/2017/07/05/opinion/north-korea-military-sanctions.html, 84009, 99, text/html
https://www.nytimes.com/roomfordebate/2015/02/10/you-must-be-21-to-drink, 26302, 51, text/html
https://www.nytimes.com/roomfordebate/2013/09/02/what-infrastructure-issues-await-the-next-mayor-of-new-york-city, 26016, 48, text/html
https://www.nytimes.com/2016/12/21/books/review/whats-the-best-book-new-or-old-you-read-this-year.html, 92432, 104, text/html
https://www.nytimes.com/interactive/2017/well/patient-voices-epilepsy.html?WT.nav=top-news&action=click&clickSource=story-heading&hp&modref=HPCommentsRefer&module=a-lede-package-region&pgtype=Homepage&region=top-news&target=comments, 238931, 31, text/html
https://www.nytimes.com/roomfordebate/2013/06/09/is-the-nsa-surveillance-threat-real-or-imagined, 55574, 66, text/html
https://www.nytimes.com/video/world/asia/100000005217040/north-korea-missile-test-sanctions.html?action=click&contentCollection=world&module=lede&pgtype=article&region=caption, 294759, 114, text/html
https://www.nytimes.com/roomfordebate/page/4?category=law, 42197, 146, text/html
https://www.nytimes.com/2016/10/30/books/review/is-it-harder-to-write-humorously-than-it-is-to-write-seriously.html, 90633, 103, text/html
https://www.nytimes.com/roomfordebate/2010/09/07/redefining-home-in-a-depressed-market, 25927, 50, text/html
https://www.nytimes.com/roomfordebate/2013/01/19/what-should-obama-say-in-his-inaugural-address, 26033, 49, text/html
https://www.nytimes.com/2017/07/13/books/review/who-is-rich-matthew-klam.html, 82891, 94, text/html
https://www.nytimes.com/2017/05/12/books/review/bookshelf-clothes-get-kids-acting-out.html, 547476, 96, text/html
https://www.nytimes.com/roomfordebate/2015/09/24/is-the-bar-too-low-to-get-into-law-school, 26060, 49, text/html
https://www.nytimes.com/2017/02/17/books/review/which-canonical-work-is-frequently-and-frustratingly-misread.html, 91205, 103, text/html
https://www.nytimes.com/by/karen-barrow, 110902, 122, text/html
https://www.nytimes.com/2016/11/22/books/review/are-domestic-responsibilities-at-odds-with-becoming-a-great-artist.html, 91558, 101, text/html
https://www.nytimes.com/2017/05/12/books/review/kids-face-down-a-panoply-of-threats.html, 89303, 102, text/html
https://www.nytimes.com/roomfordebate/2016/12/14/can-trump-get-tough-with-china/beijing-is-fraying-the-one-china-framework, 30542, 53, text/html
https://www.nytimes.com/roomfordebate/2014/03/20/obamacares-four-year-checkup, 25495, 52, text/html
https://www.nytimes.com/by/john-williams, 110116, 121, text/html
https://www.nytimes.com/roomfordebate/2014/02/18/affluenza-and-life-circumstances-in-sentencing, 26217, 54, text/html
https://www.nytimes.com/2017/07/07/books/review/do-grants-professorships-and-other-forms-of-institutional-support-help-writers-but-hurt-writing.html, 88804, 102, text/html
https://www.nytimes.com/by/michael-schwirtz, 114034, 124, text/html
https://www.nytimes.com/2017/06/28/books/review/board-books-to-get-babies-talking.html, 85668, 91, text/html
https://www.nytimes.com/roomfordebate/2016/12/14/can-trump-get-tough-with-china/the-one-china-policy-benefits-china-taiwan-and-the-us, 30474, 54, text/html
https://www.nytimes.com/2017/07/05/books/review/beautiful-animals-lawrence-osborne.html, 81991, 92, text/html
https://www.nytimes.com/roomfordebate/2011/05/17/obamas-arab-israeli-options, 27080, 55, text/html
https://www.nytimes.com/2017/04/13/books/review/which-force-is-more-harmful-to-the-arts-elitism-or-populism.html, 89666, 102, text/html
https://www.nytimes.com/roomfordebate/2013/11/03/judges-appearance-of-impartiality, 25823, 48, text/html
https://www.nytimes.com/roomfordebate/2012/01/10/has-obama-lost-the-college-vote, 25333, 48, text/html
https://www.nytimes.com/2017/05/11/books/review/york-the-shadow-cipher-laura-ruby.html, 85604, 100, text/html
https://www.nytimes.com/roomfordebate/2016/12/14/can-trump-get-tough-with-china/chinas-rise-can-be-peaceful-if-the-us-doesnt-provoke-it, 31978, 54, text/html
https://www.nytimes.com/by/nikita-stewart, 112816, 123, text/html
https://www.nytimes.com/roomfordebate/2014/03/12/the-assumptions-behind-obamas-initiative, 26353, 54, text/html
https://www.nytimes.com/2017/05/11/books/review/what-book-would-you-recommend-for-americas-current-political-moment.html, 90277, 101, text/html
https://www.nytimes.com/roomfordebate/2015/12/06/how-can-america-counter-the-appeal-of-isis, 25539, 47, text/html
https://www.nytimes.com/roomfordebate/2014/03/11/weakness-or-realism-in-foreign-policy, 26201, 50, text/html
https://www.nytimes.com/roomfordebate/2016/12/14/can-trump-get-tough-with-china/china-has-bigger-concerns-than-the-one-china-policy, 30241, 53, text/html
https://www.nytimes.com/2017/06/16/books/review/speed-of-life-carol-weston.html, 79522, 95, text/html
https://www.nytimes.com/2017/02/13/books/review/which-dystopian-novel-got-it-right-orwells-1984-or-huxleys-brave-new-world.html, 83494, 97, text/html
https://www.nytimes.com/roomfordebate/2013/11/22/a-change-in-rules-on-filibusters-and-its-impact-on-congress, 25602, 47, text/html
https://www.nytimes.com/2016/09/01/nyregion/de-blasio-and-police-pushing-safety-at-jouvert-celebration-in-brooklyn.html, 90628, 108, text/html
https://www.nytimes.com/2017/05/12/books/review/survivors-club-auschwitz-michael-bornstein-debbie-bornstein-holinstat.html, 85456, 99, text/html
https://www.nytimes.com/2016/12/02/us/politics/trump-speaks-with-taiwans-leader-a-possible-affront-to-china.html, 92301, 108, text/html
https://www.nytimes.com/roomfordebate/2012/09/20/when-the-white-house-speaks-on-the-campaign-trail, 25993, 48, text/html
https://www.nytimes.com/roomfordebate/2014/04/07/are-court-stenographers-necessary, 25527, 48, text/html
https://www.nytimes.com/2016/02/27/nyregion/two-deaths-one-overlooked-remain-unsolved-after-jouvert-festival.html, 96966, 109, text/html
https://www.nytimes.com/2017/06/08/books/review/bookends-cultural-appropriation.html, 90944, 100, text/html
https://www.nytimes.com/2016/12/12/world/asia/if-donald-trump-pushes-on-taiwan-how-china-could-push-back.html, 95350, 111, text/html
https://www.nytimes.com/2017/05/12/books/review/walk-in-forest-maria-dek.html, 85456, 100, text/html
https://www.nytimes.com/roomfordebate/2011/12/07/waging-war-on-wages, 24510, 47, text/html
https://www.nytimes.com/roomfordebate/2014/01/29/why-is-latin-america-so-progressive-on-gay-rights, 26174, 48, text/html
https://www.nytimes.com/2017/06/28/technology/ransomware-nsa-hacking-tools.html, 101787, 116, text/html
https://www.nytimes.com/roomfordebate/2014/11/30/what-kind-of-pentagon-chief-does-obama-need, 25197, 46, text/html
https://www.nytimes.com/roomfordebate/index.rss?category=airlines-and-airplanes, 764, 0, text/xml
https://www.nytimes.com/2017/06/26/sports/baseball/los-angeles-dodgers-cody-bellinger-home-runs.html, 103119, 113, text/html
https://www.nytimes.com/roomfordebate/2016/05/27/the-ethics-of-investing-in-anothers-lawsuit, 24896, 47, text/html
https://www.nytimes.com/roomfordebate/2014/05/20/did-the-bank-bailout-do-enough-for-the-country, 26565, 52, text/html
https://www.nytimes.com/2017/07/09/world/europe/tillerson-russia-sanctions-ukraine.html, 100596, 115, text/html
https://www.nytimes.com/roomfordebate/2016/11/17/would-trumps-foreign-business-ties-be-constitutional, 23943, 43, text/html
https://www.nytimes.com/roomfordebate/index.rss?category=obama, 40137, 0, text/xml
https://www.nytimes.com/2017/07/01/sports/baseball/a-dodgers-pitcher-goes-six-innings-great-job-next.html, 104181, 109, text/html
https://www.nytimes.com/roomfordebate/2016/05/25/do-airlines-need-to-be-re-regulated, 26849, 52, text/html
https://www.nytimes.com/2017/07/17/us/politics/trump-iran-nuclear-deal-recertify.html, 95587, 107, text/html
https://www.nytimes.com/roomfordebate/2015/03/17/robin-thicke-pharrell-williams-and-a-blurry-copyright-law, 26358, 55, text/html
https://www.nytimes.com/2017/06/29/sports/tyler-name-baseball.html, 89341, 106, text/html
